,ds,yhat,yhat_lower,yhat_upper,y,cutoff
6604,1980-11-02,208.3509459767444,181.7890139792392,235.71216462297235,238.0,1980-10-29
6605,1980-11-03,207.84347449327072,178.89441572806243,235.42320281831343,245.5,1980-10-29
6606,1980-11-04,207.33977556675362,180.46329579204834,234.39535805504875,254.2,1980-10-29
6607,1980-11-05,206.95473991488367,179.25815559437422,234.60822963165435,267.9,1980-10-29
6608,1980-11-06,206.93475219644054,179.34431969075058,233.91531694283586,278.9,1980-11-05
6609,1980-11-07,206.5240733328047,179.32339799568493,233.24259202247075,277.7,1980-11-05
6610,1980-11-08,206.1575298307231,178.88344039118613,234.8244512746238,271.4,1980-11-05
6611,1980-11-09,205.93672122566548,180.55965001035807,233.2220429595713,260.3,1980-11-05
6612,1980-11-10,205.8732861113189,178.36188404362957,235.519741987046,262.4,1980-11-05
6613,1980-11-11,205.86206946960448,178.99054881658216,234.2089250774839,261.2,1980-11-05
6614,1980-11-12,205.79699103204658,178.13597984462018,232.71222826463153,238.2,1980-11-05
6615,1980-11-13,207.2679373806514,179.8918115233851,233.7533253724932,231.7,1980-11-12
6616,1980-11-14,207.16601012178091,179.01685784729887,233.85200455711217,223.5,1980-11-12
6617,1980-11-15,207.21813970672272,179.20107074636127,236.4504525944904,209.8,1980-11-12
6618,1980-11-16,207.38656743010415,180.1843545557433,234.94339847618116,195.4,1980-11-12
6619,1980-11-17,207.59032564044446,179.51764229585854,236.13640601213893,185.9,1980-11-12
6620,1980-11-18,207.84567066218887,182.14992930107067,236.158897076485,179.0,1980-11-12
6621,1980-11-19,208.25975094616652,182.25508568774214,235.4787077869959,176.6,1980-11-12
6622,1980-11-20,208.50745751369823,180.2362665408845,236.1006126602383,165.6,1980-11-19
6623,1980-11-21,209.10590903126607,184.06867235187022,235.6915806097016,165.8,1980-11-19
6624,1980-11-22,209.45723718266473,182.58378800075474,235.8526968581095,175.8,1980-11-19
6625,1980-11-23,209.495002737151,179.8634508742083,238.10905556004906,171.5,1980-11-19
6626,1980-11-24,209.42442644965237,183.0267345471333,237.67286812839185,179.6,1980-11-19
6627,1980-11-25,209.53759432073326,180.89909146374475,237.56018595357762,181.1,1980-11-19
6628,1980-11-26,209.92062172949116,184.3798217947294,237.0469281989082,194.7,1980-11-19
6629,1980-11-27,209.4628320227984,183.41676945839134,237.44640813440904,190.4,1980-11-26
6630,1980-11-28,209.63612639788474,184.21573045022356,235.20969108527976,196.7,1980-11-26
6631,1980-11-29,209.38005843270312,182.16166401674383,236.93604410055482,211.8,1980-11-26
6632,1980-11-30,208.871010378131,181.47747824424246,236.25058011495096,222.5,1980-11-26
6633,1980-12-01,208.38321180340253,181.38580018830368,237.18287425364713,229.4,1980-11-26
6634,1980-12-02,208.02822229342178,179.27032249410036,234.68206387710498,219.4,1980-11-26
6635,1980-12-03,207.7183087876261,181.03559521264194,236.2838724263762,203.8,1980-11-26
6636,1980-12-04,207.64708410748773,178.78243197767992,236.751741237441,205.4,1980-12-03
6637,1980-12-05,207.28630415994914,181.21789063791425,234.74314212150782,192.0,1980-12-03
6638,1980-12-06,207.02980142063234,179.7574620833263,234.5165565532115,176.1,1980-12-03
6639,1980-12-07,206.91599945513948,177.91520130528053,234.0144024890545,181.9,1980-12-03
6640,1980-12-08,206.8640109096325,181.0592053051461,235.43536375689027,174.5,1980-12-03
6641,1980-12-09,206.7691592260525,178.29785710809526,232.73515051191566,180.5,1980-12-03
6642,1980-12-10,206.6243353830818,177.35246731805037,234.8729910454138,186.1,1980-12-03
6643,1980-12-11,205.99166276622995,179.78146239550955,231.86915385409478,210.0,1980-12-10
6644,1980-12-12,206.00761748049814,178.14825604871217,233.932954990297,248.2,1980-12-10
6645,1980-12-13,206.10103654232248,178.89001624865742,232.86704364505107,252.0,1980-12-10
6646,1980-12-14,206.2311006423619,178.9624568893077,233.79288764060823,261.3,1980-12-10
6647,1980-12-15,206.4307817465686,178.72601314474775,232.96878802653944,274.7,1980-12-10
6648,1980-12-16,206.78918064611426,179.6416536109901,232.90815658079336,282.0,1980-12-10
6649,1980-12-17,207.31500714019808,178.72472182550527,234.7045166389055,263.2,1980-12-10
6650,1980-12-18,208.5643963941737,183.57030491245374,235.52529112404264,263.5,1980-12-17
6651,1980-12-19,208.86180933234107,182.0972515683591,235.59210118024262,246.4,1980-12-17
6652,1980-12-20,208.880420743613,180.3805921747659,238.58372917250568,243.7,1980-12-17
6653,1980-12-21,208.82440490179928,180.98042955741238,234.6876676423491,232.2,1980-12-17
6654,1980-12-22,208.96893220004407,179.46763409503265,236.50535814525693,238.8,1980-12-17
6655,1980-12-23,209.37820654938483,180.7071308585661,234.1212012662244,233.7,1980-12-17
6656,1980-12-24,209.8205743979413,181.98364978235864,236.87534692322205,231.2,1980-12-17
6657,1980-12-25,211.1945943659548,181.78825558329626,236.62114418471302,228.2,1980-12-24
6658,1980-12-26,210.94801485350297,182.68733685033553,239.2328802069049,227.6,1980-12-24
6659,1980-12-27,210.47256532747943,184.08490265439644,237.58627228979785,277.8,1980-12-24
6660,1980-12-28,210.0017012729922,182.0589161629976,237.95624315189684,239.4,1980-12-24
6661,1980-12-29,209.6203689108627,180.95877743295853,235.9040444216354,224.6,1980-12-24
6662,1980-12-30,209.25244073200307,179.96791299153767,236.80633587922938,217.1,1980-12-24
6663,1980-12-31,208.82840408546969,182.7019587164146,237.4610873680689,205.8,1980-12-24
6664,1981-01-01,209.35598666833357,182.88840453050608,236.7295157043033,196.2,1980-12-31
6665,1981-01-02,209.0648886817115,179.9450565711647,235.04248671902562,187.6,1980-12-31
6666,1981-01-03,208.93424730032416,182.07486724560005,235.41662877799433,179.0,1980-12-31
6667,1981-01-04,208.87557879393933,179.4359892403836,236.93236032318475,172.5,1980-12-31
6668,1981-01-05,208.79850266605064,180.72630621845502,235.39293090721992,167.3,1980-12-31
6669,1981-01-06,208.71352349549986,183.51259455310586,237.07097596288767,162.8,1980-12-31
6670,1981-01-07,208.70386902398303,181.71782027741105,236.7974272320755,174.4,1980-12-31
6671,1981-01-08,207.29836781404418,180.96878573188727,236.31544358095465,175.0,1981-01-07
6672,1981-01-09,207.51768662609157,180.47050220102633,234.79145518007883,172.7,1981-01-07
6673,1981-01-10,207.7118335527132,181.38711485374728,234.55015275575025,170.2,1981-01-07
6674,1981-01-11,207.95161072249638,179.92528955423455,236.60276414710927,166.0,1981-01-07
6675,1981-01-12,208.37799779118112,181.30057010634903,237.07461509818478,161.9,1981-01-07
6676,1981-01-13,209.00442846348332,179.40349169246963,236.2955031353361,163.5,1981-01-07
6677,1981-01-14,209.62433019832758,181.2053738765321,238.47140494733134,159.2,1981-01-07
6678,1981-01-15,209.02661637278246,178.85810870576236,237.04449373214794,154.9,1981-01-14
6679,1981-01-16,209.09272462607566,182.02829070997296,237.53712384067265,157.5,1981-01-14
6680,1981-01-17,209.02422305961733,181.15187722992962,236.59730176397724,160.4,1981-01-14
6681,1981-01-18,209.12138769910527,182.26637774430526,235.8442759887738,166.3,1981-01-14
6682,1981-01-19,209.48836633184206,181.45519717345275,237.7618266757397,170.9,1981-01-14
6683,1981-01-20,209.9221101952075,181.68726644306616,239.44501128341,165.2,1981-01-14
6684,1981-01-21,210.10538160429996,181.3164727584519,237.34325354128313,161.8,1981-01-14
6685,1981-01-22,206.91284416640204,178.77915965241286,236.64835233677778,161.4,1981-01-21
6686,1981-01-23,206.45867541643045,178.81365347276923,233.30165159526513,161.8,1981-01-21
6687,1981-01-24,205.94173608981956,178.31327071408413,233.1506311847401,162.3,1981-01-21
6688,1981-01-25,205.45072835643714,177.62780078641023,231.54226357043052,174.6,1981-01-21
6689,1981-01-26,204.95655587805106,178.18277581610963,233.01105504518583,180.2,1981-01-21
6690,1981-01-27,204.44134164063348,178.27409407319766,232.07418161068006,181.2,1981-01-21
6691,1981-01-28,203.9801583255576,175.44925956768188,233.03310302982814,203.3,1981-01-21
6692,1981-01-29,203.5763403703332,174.02719542079905,230.47715375594777,210.5,1981-01-28
6693,1981-01-30,203.44692902009547,175.53770769862956,229.84249330710912,215.6,1981-01-28
6694,1981-01-31,203.37263650917944,175.95851354916678,231.64564472260068,215.3,1981-01-28
6695,1981-02-01,203.27557130076661,178.19694972942094,230.15835102881076,213.5,1981-01-28
6696,1981-02-02,203.1804461458167,176.1016573802212,230.73995874050055,216.4,1981-01-28
6697,1981-02-03,203.168136728289,176.53471428356994,233.47985450563155,211.5,1981-01-28
6698,1981-02-04,203.25922594513762,175.79797987513484,231.3978246110673,203.2,1981-01-28
6699,1981-02-05,203.83088623950098,175.80661571171052,232.93960068216572,193.2,1981-02-04
6700,1981-02-06,203.96049569570604,175.4225511832607,231.42420035222653,190.7,1981-02-04
6701,1981-02-07,204.15426276896275,177.5086026681422,234.0283548050137,185.5,1981-02-04
6702,1981-02-08,204.5317570445256,176.1427302113657,232.05812229844037,184.1,1981-02-04
6703,1981-02-09,205.09156362270912,176.7507124599635,232.0989661999868,181.6,1981-02-04
6704,1981-02-10,205.63616066194487,178.87029212482477,234.89143745367798,190.1,1981-02-04
6705,1981-02-11,205.92342584972099,179.21848290704654,234.28610969924986,191.4,1981-02-04
6706,1981-02-12,203.93077058315467,175.0601247274438,230.79335819925208,195.7,1981-02-11
6707,1981-02-13,203.8392195460888,177.39939775083792,231.66684087219684,202.9,1981-02-11
6708,1981-02-14,203.9533367191227,177.06070170125992,233.1875683416842,205.4,1981-02-11
6709,1981-02-15,204.33353213993547,175.49546301822673,233.73505526359565,198.5,1981-02-11
6710,1981-02-16,204.72927839469537,176.4526216948822,232.55089317678824,191.5,1981-02-11
6711,1981-02-17,204.82043570473857,177.00094558698981,233.6008266769893,192.7,1981-02-11
6712,1981-02-18,204.5071173739805,176.4785783996961,230.9876316847664,194.7,1981-02-11
6713,1981-02-19,203.91510912716862,173.2590426156132,232.6146660440159,183.0,1981-02-18
6714,1981-02-20,203.40482132789444,174.86795436951283,231.18962464809525,192.5,1981-02-18
6715,1981-02-21,202.94630270044945,176.52075525537637,229.08896079010393,194.2,1981-02-18
6716,1981-02-22,202.48888638124038,174.83357029263885,228.15042405995328,204.0,1981-02-18
6717,1981-02-23,202.0080459739358,174.12843097009173,230.42928125552837,222.6,1981-02-18
6718,1981-02-24,201.5834804085627,175.6575344284915,230.6570213892954,236.5,1981-02-18
6719,1981-02-25,201.31638443837173,172.6596987197217,227.69952858187972,238.6,1981-02-18
6720,1981-02-26,201.60135487022717,174.52121197206878,229.2028069052306,243.4,1981-02-25
6721,1981-02-27,201.48905743445252,174.38513188362774,230.39986262509154,240.0,1981-02-25
6722,1981-02-28,201.38347533613245,173.85999688022918,229.94071158814887,229.3,1981-02-25
6723,1981-03-01,201.30389788463384,173.07978947229236,227.9411242861445,228.5,1981-02-25
6724,1981-03-02,201.30489753574028,174.47659895382606,228.95897163953714,234.6,1981-02-25
6725,1981-03-03,201.38519816240105,173.78434581115462,229.51399570709236,243.0,1981-02-25
6726,1981-03-04,201.48138505351318,174.60359958302166,229.60204386145855,249.6,1981-02-25
6727,1981-03-05,202.48521344663524,175.02583029255112,230.0850716251563,231.0,1981-03-04
6728,1981-03-06,202.6084875990722,175.76779725440701,231.21223494136535,215.9,1981-03-04
6729,1981-03-07,203.00437983454043,175.99170765810572,230.79368953743023,204.5,1981-03-04
6730,1981-03-08,203.66402326448727,176.26612931720328,230.1512497400103,203.4,1981-03-04
6731,1981-03-09,204.32200861115635,175.84506551132642,232.9841888970218,205.8,1981-03-04
6732,1981-03-10,204.674517049893,176.94832816548256,233.58479933509915,205.8,1981-03-04
6733,1981-03-11,204.67367010463354,177.32766052857954,233.71273080366322,202.3,1981-03-04
6734,1981-03-12,203.89810428611085,176.71809716853363,233.7428775576333,191.1,1981-03-11
6735,1981-03-13,204.00123481728295,174.47042860938288,230.50831195345918,204.6,1981-03-11
6736,1981-03-14,204.36814916683815,178.02862674381052,232.94743526352806,211.2,1981-03-11
6737,1981-03-15,204.7474125812227,177.05017849848605,233.03811680539988,208.6,1981-03-11
6738,1981-03-16,204.8280268016713,177.62780298191961,233.14842185396256,196.9,1981-03-11
6739,1981-03-17,204.52192299467603,176.7312463692481,229.7141017543997,183.3,1981-03-11
6740,1981-03-18,203.99996851474592,175.76376908099846,231.13835727568068,181.6,1981-03-11
6741,1981-03-19,203.81424560661475,179.33694624865208,234.4328437102112,176.5,1981-03-18
6742,1981-03-20,203.40217765203886,174.6462779820604,228.67494037217094,184.2,1981-03-18
6743,1981-03-21,202.98797550833464,172.66376551919413,230.7128287855306,190.8,1981-03-18
6744,1981-03-22,202.5384696988778,174.45629603821493,231.85883431547717,190.7,1981-03-18
6745,1981-03-23,202.14429157162394,176.05841952315586,231.1114573183046,189.1,1981-03-18
6746,1981-03-24,201.90589280371262,174.8543910092098,230.603400499884,192.6,1981-03-18
6747,1981-03-25,201.80043090982466,175.2707046677964,230.46322013136995,200.3,1981-03-18
6748,1981-03-26,201.7548235480061,174.25026002766955,229.12433708382207,199.4,1981-03-25
6749,1981-03-27,201.62555965662523,176.38408188090358,228.50261879115354,198.4,1981-03-25
6750,1981-03-28,201.51313263230932,174.81486785311088,230.9596548947262,204.3,1981-03-25
6751,1981-03-29,201.518589703083,174.55178955780124,229.0337697359564,213.0,1981-03-25
6752,1981-03-30,201.6320127240598,174.80918445207877,227.8190365542148,208.6,1981-03-25
6753,1981-03-31,201.73641878516904,173.635822417932,229.89432822291008,214.4,1981-03-25
6754,1981-04-01,201.77488273540808,172.2452412102752,228.49997233908198,211.0,1981-03-25
6755,1981-04-02,201.22095511968195,173.06100562486742,226.61858496289452,211.4,1981-04-01
6756,1981-04-03,201.56069810578833,174.47984863318464,226.54831110431812,221.2,1981-04-01
6757,1981-04-04,202.18529020595605,174.565757986643,231.6219860643964,219.5,1981-04-01
6758,1981-04-05,202.82601460539883,174.8962485385232,229.27828481859137,226.0,1981-04-01
6759,1981-04-06,203.15892185776462,176.28155949733744,230.84863034458212,235.2,1981-04-01
6760,1981-04-07,203.12981198849866,174.41359753924183,228.8959429461527,241.8,1981-04-01
6761,1981-04-08,203.01722809227414,175.05350834030733,231.32226434344958,268.0,1981-04-01
6762,1981-04-09,204.26394108943367,177.15671594338934,233.40938781607585,286.8,1981-04-08
6763,1981-04-10,204.5913641807161,178.62822407209222,230.36807886839588,267.7,1981-04-08
6764,1981-04-11,204.93655165993457,176.4723826864815,234.596146411976,270.7,1981-04-08
6765,1981-04-12,204.9652880110624,176.4039015045006,234.1597827470754,250.6,1981-04-08
6766,1981-04-13,204.5782677895124,177.51707622156232,232.0334771448633,253.4,1981-04-08
6767,1981-04-14,203.96434541167997,173.48864021631022,233.92216834562277,255.0,1981-04-08
6768,1981-04-15,203.3758848781474,175.60680640068895,230.48061683505387,253.1,1981-04-08
6769,1981-04-16,204.4108285990985,176.72240630326402,231.49311779158333,245.8,1981-04-15
6770,1981-04-17,203.8980376487493,175.35702366315672,231.87854323558767,240.8,1981-04-15
6771,1981-04-18,203.41286511066656,175.38562000923548,231.94696453494683,227.2,1981-04-15
6772,1981-04-19,203.02331287515142,177.42624391890314,232.62511004525425,213.0,1981-04-15
6773,1981-04-20,202.78920040537358,175.60178509886416,230.0011852266781,198.9,1981-04-15
6774,1981-04-21,202.66950037681724,174.9807091525626,231.07860380041464,194.2,1981-04-15
6775,1981-04-22,202.56348724524318,172.98649654491456,232.3178566334424,189.4,1981-04-15
6776,1981-04-23,203.385865846109,174.76088846359835,231.43095466985463,202.7,1981-04-22
6777,1981-04-24,203.3091808409313,175.73438549285385,228.7056145344789,200.6,1981-04-22
6778,1981-04-25,203.34036867799773,175.87635180279952,229.88361755871057,201.4,1981-04-22
6779,1981-04-26,203.45619553721545,177.61930234721586,230.3599818083054,196.2,1981-04-22
6780,1981-04-27,203.5535670342401,174.66383701709483,232.94702416161243,192.0,1981-04-22
6781,1981-04-28,203.59915838642416,176.84887907371538,231.2764915679803,175.7,1981-04-22
6782,1981-04-29,203.72028965110005,176.75200371035896,229.92409517889067,174.3,1981-04-22
6783,1981-04-30,203.65395591384296,177.68080228547538,231.34263318481902,172.7,1981-04-29
6784,1981-05-01,204.3823310234793,175.47716814560764,231.12347977974093,185.0,1981-04-29
6785,1981-05-02,205.09193066640842,179.45666224992556,233.86142661348273,190.4,1981-04-29
6786,1981-05-03,205.48354436592646,177.31930491590956,232.81256270687453,203.0,1981-04-29
6787,1981-05-04,205.53628006671215,178.5121929268386,232.72498485004476,217.5,1981-04-29
6788,1981-05-05,205.5247361230267,177.56651657892291,232.30937750135544,233.3,1981-04-29
6789,1981-05-06,205.73140873227675,177.0074214279289,231.77527075430942,227.1,1981-04-29
6790,1981-05-07,206.0588114885532,178.87512721271474,233.36095219701713,229.8,1981-05-06
6791,1981-05-08,206.3616832898033,178.48474245807859,234.66079588515612,218.3,1981-05-06
6792,1981-05-09,206.34703174183,179.02939174626164,234.3817908191666,214.5,1981-05-06
6793,1981-05-10,205.96726724653286,179.54521695481537,235.0873135416516,213.4,1981-05-06
6794,1981-05-11,205.4033348689341,175.87635494214183,231.68395991501112,223.6,1981-05-06
6795,1981-05-12,204.8583775924592,175.88998601109145,232.09897404480765,218.8,1981-05-06
6796,1981-05-13,204.3837520704344,177.61842791060036,231.6710703614853,216.7,1981-05-06
6797,1981-05-14,204.15283970451878,175.83824711790163,232.17261103961883,227.5,1981-05-13
6798,1981-05-15,203.52294927294182,175.0713545751796,230.9356362476831,219.1,1981-05-13
6799,1981-05-16,202.9929581756943,174.65030531461923,232.47788911748262,214.0,1981-05-13
6800,1981-05-17,202.66332766274513,175.13189798738873,229.51311713351197,202.9,1981-05-13
6801,1981-05-18,202.5060951195214,175.45239270917358,230.68245910219218,189.8,1981-05-13
6802,1981-05-19,202.40910574966736,174.04923499649965,231.0224881246372,182.2,1981-05-13
6803,1981-05-20,202.32234461425776,172.37899249711748,230.8653507885115,175.8,1981-05-13
6804,1981-05-21,201.9960216148887,173.9839343079578,228.00927217862713,176.0,1981-05-20
6805,1981-05-22,202.14654286059692,174.72995370824393,230.8979080528819,165.2,1981-05-20
6806,1981-05-23,202.3295493386256,171.1757324997625,232.75398051066048,155.6,1981-05-20
6807,1981-05-24,202.42145458201136,174.33227290838684,231.4310130236883,165.5,1981-05-20
6808,1981-05-25,202.4322363323402,175.03337334049607,231.31734496551462,172.7,1981-05-20
6809,1981-05-26,202.56616735398075,173.49602623580947,228.35012727317093,169.2,1981-05-20
6810,1981-05-27,203.04625707621432,173.22244529007193,232.2508952226808,172.3,1981-05-20
6811,1981-05-28,202.06892284406436,174.32592138110743,229.40340888111237,176.5,1981-05-27
6812,1981-05-29,202.86489347740502,174.28826873227771,231.68369716282794,166.0,1981-05-27
6813,1981-05-30,203.35212031440793,174.83242696871258,230.50386399254265,160.1,1981-05-27
6814,1981-05-31,203.47448092094638,177.28974060643182,232.0925111642347,151.8,1981-05-27
6815,1981-06-01,203.49101401199425,176.82481360556523,232.00572953486343,145.4,1981-05-27
6816,1981-06-02,203.69259034745647,175.95601894874622,234.33396404746617,140.2,1981-05-27
6817,1981-06-03,204.08937279899467,177.01838377892457,231.21058241550327,131.1,1981-05-27
6818,1981-06-04,203.2102744437285,174.0306119462753,229.01806405652022,130.0,1981-06-03
6819,1981-06-05,203.22220482044008,176.29078775610066,232.97515231664852,132.0,1981-06-03
6820,1981-06-06,202.74275046831357,174.8259817448628,230.31304694810655,136.5,1981-06-03
6821,1981-06-07,202.02145858627318,174.5869634572757,230.0561600313374,142.4,1981-06-03
6822,1981-06-08,201.34877087300535,174.90026799753232,230.77004230143513,142.4,1981-06-03
6823,1981-06-09,200.80224247109985,173.93655059094,228.19424342654494,148.2,1981-06-03
6824,1981-06-10,200.27372301691258,171.6463453189441,226.972370147811,152.4,1981-06-03
6825,1981-06-11,197.28956180767184,169.51586920991156,224.80881469672752,150.1,1981-06-10
6826,1981-06-12,196.85841966145856,169.29020557808445,224.61745788595337,147.4,1981-06-10
6827,1981-06-13,196.52815513854677,167.99100183405872,226.63668894130458,147.9,1981-06-10
6828,1981-06-14,196.31654130297812,168.47081558511871,225.19734295350915,154.2,1981-06-10
6829,1981-06-15,196.16170339359215,169.4311621313998,225.81648891703367,159.6,1981-06-10
6830,1981-06-16,196.02135725206594,170.64039020644293,223.45042023586922,163.9,1981-06-10
6831,1981-06-17,195.93098151824188,169.31980253530085,226.46332020714834,165.9,1981-06-10
6832,1981-06-18,194.90994088874484,166.99606416777706,222.64300032023277,164.7,1981-06-17
6833,1981-06-19,195.02077360015352,166.96086438623192,224.1857912614584,160.6,1981-06-17
6834,1981-06-20,195.07439842220683,166.38170913083798,222.32461594737026,154.7,1981-06-17
6835,1981-06-21,195.05472753760094,168.3142689417481,222.99436890499615,148.7,1981-06-17
6836,1981-06-22,195.1277928483473,166.47413268459553,222.7456503176023,160.8,1981-06-17
6837,1981-06-23,195.49509206785214,167.1250987353911,223.49325095239948,165.7,1981-06-17
6838,1981-06-24,196.15044029598297,167.2922681855368,222.02616131326647,169.0,1981-06-17
6839,1981-06-25,195.7987605669987,169.7888478779596,225.11755741589323,177.7,1981-06-24
6840,1981-06-26,196.19677162430693,168.22438028389814,224.47883802366078,187.5,1981-06-24
6841,1981-06-27,196.24029095752093,167.2963525224167,223.80619899952015,187.0,1981-06-24
6842,1981-06-28,196.1791144408148,167.23917856766505,226.45260338012517,185.3,1981-06-24
6843,1981-06-29,196.30021553094483,168.4205260869488,224.62861982532928,181.3,1981-06-24
6844,1981-06-30,196.6255260289383,169.0683538863228,226.41435084782447,173.1,1981-06-24
6845,1981-07-01,196.89157852141048,168.0496972955778,223.81205897232084,169.6,1981-06-24
6846,1981-07-02,195.6741801553406,167.81918776606025,223.5631460739492,163.3,1981-07-01
6847,1981-07-03,195.23879717295154,168.91935132785954,221.73660598427574,157.9,1981-07-01
6848,1981-07-04,194.62392819521216,165.82233840248114,222.6295403837644,160.4,1981-07-01
6849,1981-07-05,194.05098311045475,166.3927783288932,221.0808754639955,147.5,1981-07-01
6850,1981-07-06,193.56555516758593,166.99785875461876,221.3507069404638,143.8,1981-07-01
6851,1981-07-07,193.07422876195437,164.59234257749776,220.00332254352102,144.9,1981-07-01
6852,1981-07-08,192.52853212892055,163.6748206728236,218.89977477359966,147.4,1981-07-01
6853,1981-07-09,189.5181508087027,162.11665337811863,218.85794341814014,145.1,1981-07-08
6854,1981-07-10,189.242197735592,162.1087383257475,217.50694225439457,151.4,1981-07-08
6855,1981-07-11,189.09012304422168,159.2355556713577,218.3308795555136,161.9,1981-07-08
6856,1981-07-12,188.9732427344715,160.84535785548476,216.15234301381008,162.3,1981-07-08
6857,1981-07-13,188.84561402853672,159.77747496593526,215.5942507322191,168.6,1981-07-08
6858,1981-07-14,188.75385422637154,159.67278305227725,217.13358600761552,178.3,1981-07-08
6859,1981-07-15,188.75013186301902,160.8181151905929,218.2978193697276,188.3,1981-07-08
6860,1981-07-16,188.9755913563343,160.27584617750412,217.120564982017,198.7,1981-07-15
6861,1981-07-17,188.9783455083328,161.83394655143388,216.770018914108,194.4,1981-07-15
6862,1981-07-18,188.92793606100244,160.93234959347782,215.08631689208767,198.2,1981-07-15
6863,1981-07-19,188.99289370744276,160.4521576945271,217.69326875288488,213.3,1981-07-15
6864,1981-07-20,189.36883742643045,159.02530567916077,215.9206270153682,227.2,1981-07-15
6865,1981-07-21,190.04178387999121,162.86931489671682,218.06810810497376,221.0,1981-07-15
6866,1981-07-22,190.73225093805414,162.0537805033498,218.99909775307444,228.6,1981-07-15
6867,1981-07-23,192.3125696942754,165.07785743493983,220.59131862637855,246.8,1981-07-22
6868,1981-07-24,192.316989853169,162.60516374243608,220.2109892379288,253.5,1981-07-22
6869,1981-07-25,192.243725191732,164.1422054681822,219.66257269100348,251.6,1981-07-22
6870,1981-07-26,192.36662404602248,163.43855415594683,219.50614554315695,264.6,1981-07-22
6871,1981-07-27,192.67610393095836,164.12024695015486,220.98661053536807,248.1,1981-07-22
6872,1981-07-28,192.89124834466136,164.6783605932854,219.35990399805507,216.9,1981-07-22
6873,1981-07-29,192.74371410207732,165.969883990962,219.19152168237974,206.9,1981-07-22
6874,1981-07-30,194.352790980259,168.0695402331232,222.02031206433637,198.1,1981-07-29
6875,1981-07-31,193.7541393733533,164.2432780360952,222.61021601450415,191.8,1981-07-29
6876,1981-08-01,193.22119797412006,166.93217240540162,222.1457507155195,178.5,1981-07-29
6877,1981-08-02,192.76678855143174,164.8859840441384,219.5999695070208,177.3,1981-07-29
6878,1981-08-03,192.29775040224783,164.83301230228602,218.67277608656866,186.8,1981-07-29
6879,1981-08-04,191.78229540438016,164.19903230919678,219.2563771489297,185.2,1981-07-29
6880,1981-08-05,191.31140764969217,163.0699720386839,220.75862045781224,173.8,1981-07-29
6881,1981-08-06,189.40308849310298,162.08240855514825,217.55382795666966,174.5,1981-08-05
6882,1981-08-07,189.25435601397248,162.11207722438002,217.92851946402587,168.3,1981-08-05
6883,1981-08-08,189.18416931055546,162.26648238946325,218.2549679789326,173.5,1981-08-05
6884,1981-08-09,189.119676911193,161.9515952481102,217.0746699508408,175.6,1981-08-05
6885,1981-08-10,189.0848757189991,162.49414946094296,216.57247748862832,177.2,1981-08-05
6886,1981-08-11,189.12607048041488,161.02695517126992,218.8145519492564,201.0,1981-08-05
6887,1981-08-12,189.2080020413367,161.16569475494177,218.0657264793774,203.5,1981-08-05
6888,1981-08-13,189.46200190676686,161.80373059043959,218.1279769179771,203.4,1981-08-12
6889,1981-08-14,189.42219960984173,162.29060281089224,218.36632247617302,202.9,1981-08-12
6890,1981-08-15,189.5241682371257,159.235557305201,217.315041168545,219.4,1981-08-12
6891,1981-08-16,189.93903733481233,163.4114980874682,219.47990300840195,216.4,1981-08-12
6892,1981-08-17,190.63138433906224,163.0335478590874,220.80766651221268,223.1,1981-08-12
6893,1981-08-18,191.32912335365506,163.78221132171106,219.33307473514535,238.1,1981-08-12
6894,1981-08-19,191.7404273951806,162.87994509592713,220.37432800164257,248.6,1981-08-12
6895,1981-08-20,192.84037004683753,164.03683346706475,220.83255599877668,263.5,1981-08-19
6896,1981-08-21,192.75304979153495,164.04249517765828,221.9373942162041,261.1,1981-08-19
6897,1981-08-22,192.8340181968098,165.49149130558135,221.45640486710872,256.3,1981-08-19
6898,1981-08-23,193.0916803975025,163.57548230355016,218.37382489983372,249.3,1981-08-19
6899,1981-08-24,193.2303953980957,165.61760376841147,221.85892285274323,253.3,1981-08-19
6900,1981-08-25,192.96479476976032,165.44897313902877,220.4175348534538,249.3,1981-08-19
6901,1981-08-26,192.30009367550775,164.69723128433841,220.17433225293794,267.3,1981-08-19
6902,1981-08-27,195.4508268552673,169.0174291275659,222.17632324076143,275.8,1981-08-26
6903,1981-08-28,194.5073847941309,167.82810268533055,222.47496289095028,269.9,1981-08-26
6904,1981-08-29,193.77300051024847,167.83561254549986,223.00995679699403,254.0,1981-08-26
6905,1981-08-30,193.1463982740236,163.13920682820248,221.0879209588293,260.2,1981-08-26
6906,1981-08-31,192.51326510055526,164.93146984798878,219.7988124549725,251.2,1981-08-26
6907,1981-09-01,191.90716644678918,164.28285373259772,220.55601179019288,243.9,1981-08-26
6908,1981-09-02,191.45982481017992,163.80454174618933,219.66269420100113,238.5,1981-08-26
6909,1981-09-03,193.23756343615815,165.29235129971127,221.79048332076084,225.2,1981-09-02
6910,1981-09-04,193.08264094841667,164.61616065844427,220.2442760981849,229.5,1981-09-02
6911,1981-09-05,193.08402184905438,165.660860084571,221.42286572659566,244.8,1981-09-02
6912,1981-09-06,193.2092548052103,165.41698574681968,222.31355237251302,259.1,1981-09-02
6913,1981-09-07,193.40981277199174,166.87704628240255,221.92749109891383,258.6,1981-09-02
6914,1981-09-08,193.597329069286,165.1582927612493,220.50623989756517,262.4,1981-09-02
